Name,Chromosome,Region,M1,M2,F1,F2,F3
Acot8,2,complement(164634685..164646802),13.18114025,13.64462702,12.63667021,10.85777298,10.35917968
Zswim3,2,164647018..164664050,8.440863415,7.458211947,8.32546497,8.449319516,8.286367538
Zswim1,2,164664606..164668791,12.13368708,13.83619508,12.98029283,13.99232058,14.54222952
Spata25,2,complement(164668309..164670457),0.045443419,0,0,0,0.04966839
Neurl2,2,complement(164672652..164675376),10.48062386,10.33102442,9.853740883,7.632673876,7.10713517
Ctsa,2,164674793..164682952,220.2614679,176.6032426,179.0337989,196.0514513,151.0227077
Pltp,2,complement(164681438..164699631),9.063177364,5.697220142,6.759927781,6.689123192,9.034354466
Pcif1,2,164721224..164736374,22.45523649,20.42022322,21.69690146,22.22239247,20.63887828
Zfp335,2,complement(164733802..164753677),18.7319633,18.55026908,19.66717762,18.27981829,21.11107641
Zfp335os,2,164753274..164761878,0.93070114,0.999070105,1.563645267,1.538024455,1.547959294
Mmp9,2,164782700..164797770,1.790064952,6.403901047,5.957907528,11.58550113,16.78589488
Slc12a5,2,164802722..164841651,0.097220969,0.038966625,0.103208243,0.098979216,0.148004733
Ncoa5,2,complement(164842277..164876787),37.95118566,39.48574218,41.52464878,39.68160336,39.63547729
Gm57463,2,complement(164875724..164876459),0.491850921,0.473126826,0.626569393,0.083457679,0.230391147
Cd40,2,164897547..164914868,0.030366771,0.306712869,0.255745947,0.270514614,0.298710306
1700025C18Rik,2,complement(164920613..164932670),0,0,0,0,0
Cdh22,2,complement(164953427..165076773),0.083816226,0.07838586,0.096887134,0.058073199,0.152681329
Gm14397,2,165001332..165005889,0,0,0,0,0
Gm25569,2,complement(165111966..165112096),0,0,0,0,0
Slc35c2,2,complement(165118474..165129789),26.68310097,23.3541397,24.96515996,23.91708583,21.54618316
Elmo2,2,complement(165129951..165168399),29.23912395,34.88146255,32.6639956,29.09646837,42.53642145
Zfp663,2,complement(165193217..165210649),0,0,0,0,0
Zfp334,2,complement(165216184..165230179),9.495193382,11.04858296,11.08783036,15.15969831,15.55491699
Ocstamp,2,complement(165235680..165242325),0.15555393,0.238051233,0.266215368,0.33593028,0.154560098
Slc13a3,2,complement(165246948..165315150),0.079332098,0.022257676,0.039301594,0.176677426,0.048773121
Gm14437,2,165284184..165292405,0,0,0,0,0
Trp53rka,2,complement(165332030..165335244),24.12371852,23.2640794,25.40199491,25.95620503,27.04706488
Slc2a10,2,165345707..165361837,23.74236629,26.85628666,25.08867314,28.14875556,26.76512676
Eya2,2,165436952..165613647,1.169382027,1.371104403,0.994353197,0.746302619,0.49597986
Gm28163,2,complement(165443383..165443707),0,0,0,0,0
Zmynd8,2,complement(165626072..165740936),31.34474573,23.38890377,24.5002713,27.89760737,22.83501871
BC046401,2,165699604..165700954,0.061056212,0,0.120990443,0.108780729,0.40039642
Gm11465,2,165721945..165723976,0.356652491,0.13341814,0.353375535,0.423619667,0
Gm56375,2,complement(165749971..165750095),0,0,0,0,0
Platr29,2,complement(165818677..165827844),0,0,0,0,0
Gm11464,2,complement(165822646..165834437),0,0.108076147,0,0,0
Ncoa3,2,165834545..165915162,11.99980447,14.92765206,15.32128332,20.68213447,22.7920741
Sulf2,2,complement(165915009..165997583),41.94600209,39.86267444,50.57179493,50.98859047,50.46697593
Gm56377,2,166031617..166031721,0,0,0,0,0
Gm11466,2,complement(166031713..166032782),0,0,0,0,0
Gm11467,2,complement(166049150..166050547),0,0,0,0,0
Gm11468,2,166115828..166136751,0,0,0,0,0
Gm14268,2,complement(166222748..166240107),0,0,0,0,0
5031425F14Rik,2,166289371..166301152,0.025007065,0.056128521,0.049554596,0.051979444,0.013666013
Gm14267,2,complement(166341956..166364293),8.201E-3,0,0.016251016,0,0.026889928
Prex1,2,complement(166408262..166555752),1.717775414,2.419617106,2.498085527,4.07165513,2.879537737
Gm56394,2,complement(166496947..166497062),0,0,0,0,0
Gm56395,2,166523994..166524340,0,0,0,0,0
Gm57440,2,166555986..166556458,0,0,0,0,0
Gm56396,2,166610665..166610767,0,0,0,0,0
Trp53rkb,2,166634451..166641425,1.428779005,1.482436651,1.709465664,1.499598898,1.576347834
Arfgef2,2,166647508..166739972,34.97664949,34.89823751,28.92078567,43.15848757,36.85894061
Cse1l,2,166747960..166788309,48.08585975,71.49224793,66.37418565,81.43772768,97.22899616
Gm17096,2,166785459..166786228,0.352759967,0.237531613,0.244663143,0.754193268,0.462668169
Stau1,2,complement(166789469..166838219),57.97749357,58.43879494,57.07306215,70.45881172,65.76754911
Ddx27,2,166857113..166876867,27.17781568,34.65707204,36.24098297,31.17786223,38.54028887
Znfx1,2,complement(166877713..166904935),18.90118832,19.48619256,18.97780678,23.46655861,22.70844376
Zfas1,2,166904854..166907783,61.07795627,54.25359848,62.73772565,47.23214704,44.0027694
Gm56406,2,166904936..166905124,0,0,0,0,0
Gm25878,2,166905393..166905485,0,0,0,0,0
Gm23201,2,166906918..166907006,0,0,0,0,0
Snord12,2,166907196..166907285,0,0,0,0,0
Kcnb1,2,complement(166937889..167032075),0.150804272,0.328377254,0.169489833,0.914314906,0.856105263
1110018N20Rik,2,167030622..167034728,0.031981825,0.143566829,0.031687973,0.227921528,0.262164323
Ptgis,2,complement(167033725..167082524),127.5741235,79.22137316,122.4696772,60.71895642,93.09609308
Gm14291,2,167043496..167044719,0.064321656,0,0.191191987,0,0.070301776
B4galt5,2,complement(167140364..167191103),34.69848735,35.04037898,46.13691657,58.40921655,78.53207742
Slc9a8,2,167263632..167318920,11.62796919,10.0216533,10.29859476,12.4538127,10.81045754
Spata2,2,complement(167323053..167334807),16.1163827,19.19978733,20.06973237,16.62965496,20.02730808
Rnf114,2,167334565..167358093,54.21096604,47.7559218,51.1325765,46.99294001,47.33517456
Snai1,2,167380115..167384734,194.8470004,208.016246,220.1305045,233.6304275,280.6953454
Gm11476,2,167395234..167449765,8.260506238,9.457224878,10.10069447,11.53046993,9.784377645
Gm31619,2,complement(167417249..167431363),0,0,0,0,0
Ube2v1,2,complement(167449558..167474015),164.5231648,157.9111062,167.5686398,177.0620449,185.105894
Gm20431,2,complement(167449770..167503416),0.524356007,0,0,0,0
Gm57427,2,167471010..167471615,0,0,0,0,0.093271663
Peds1,2,complement(167484528..167531742),44.38111499,49.94016672,53.16975969,49.05522228,50.51547575
Gm56415,2,complement(167486284..167486379),0,0,0,0,0
Gm14320,2,167504029..167509617,0.101103834,0.113464107,0,0.060043843,0.055251836
Cebpb,2,167530835..167532338,119.2118064,118.3697886,101.6442199,152.7861503,117.3483416
A530013C23Rik,2,167532597..167571092,0.573379805,0.409918906,0.433448063,0.393490344,0.459571301
Gm14321,2,167619387..167624489,0.0606979,0,0,0,0
9230111E07Rik,2,167623973..167625406,0.191299425,0.250467469,0.189541748,0.265088756,0.139389958
1200007C13Rik,2,complement(167669613..167675566),2.085436458,1.430237021,0.918344568,1.551258983,0.667680737
Gm32800,2,complement(167689112..167689786),0,0,0,0,0
Gm14319,2,167700505..167704462,0.331032362,0.082556032,0.218660537,0.174750645,0.321608125
Gm33033,2,complement(167712986..167719528),0.096843841,0,0,0.115027812,0.105847618
Ptpn1,2,167773977..167821305,81.61431132,74.95076853,71.07124144,72.93715443,74.25171176
Ripor3,2,complement(167822084..167852538),49.15568835,27.96546687,24.0864062,29.92362885,12.89206028
Gm14236,2,167852449..167853426,0.17791724,0.399336404,0.08814126,0.352206718,0.162048819
Gm57439,2,complement(167882205..167892315),0.666113258,0.475712219,0.059999359,0.647334502,0.132371494
Gm56418,2,complement(167906740..167906817),0,0,0,0,0
Pard6b,2,167922924..167943123,10.68068756,5.096796665,3.829014698,2.358323961,0.897976437
Gm14235,2,complement(167989937..167995453),0,0,0,0,0
E130018N17Rik,2,complement(167994523..167996433),0.256795243,0.08867363,0.078287934,0.093850041,0.172720024
Gm56419,2,complement(168020078..168020172),0,0,0,0,0
Adnp,2,complement(168022906..168049032),6.442577258,11.26024159,6.627607699,18.1289422,17.69633678
Gm20716,2,complement(168022906..168072284),97.56634231,89.70036071,93.4383588,110.7169012,100.4110376
Dpm1,2,complement(168050968..168072511),5.527780241,4.948131218,4.484906019,4.355267224,3.471813173
Mocs3,2,168072542..168074514,13.40700639,12.33982546,13.17994029,11.98609625,10.49951502
Kcng1,2,complement(168102037..168123656),0.011471742,0.115867794,0.102297044,0.081754461,0.150459524
Gm14262,2,complement(168130939..168137041),0,0,0,0,0
Gm22704,2,168177620..168177756,0,0,0,0,0
Nfatc2,2,complement(168318330..168443577),0.16133316,0.400519287,0.399627041,1.030715747,1.274404118
Atp9a,2,complement(168476358..168584329),18.94396141,17.09621437,15.39261906,17.69974178,21.99482015
Mir7004,2,complement(168482616..168482679),0,0,0,0,0
Sall4,2,complement(168590252..168609863),4.671E-3,0,0,0,0
Gm14261,2,168608059..168610032,0,0,0,0,0
Gm25214,2,complement(168723960..168724088),0,0,0,0,0
Zfp64,2,complement(168735251..168797507),11.57418088,12.0624156,12.18647001,11.74420745,11.96736276
Gm39993,2,168798158..168800172,0.164871236,0.123351521,0,0.065276144,0.060066555
1700017J07Rik,2,168820188..168820826,0,0,0,0,0
Gm14260,2,complement(168828486..168829293),0,0,0,0,0
Gm9873,2,168861945..168863305,0.03799751,0,0,0,0
Gm56443,2,168903040..168903160,0,0,0,0,0
Gm14258,2,168948373..168952335,0,0,0,0,0
9430093N23Rik,2,169076911..169079690,0,0,0,0,0
Gm14250,2,169231001..169237444,0,0,0,0,0
4930529I22Rik,2,complement(169241065..169247370),0,0,0,0,0
Gm14249,2,169322537..169346763,0.025425079,0.085600134,0.100765885,0.060398084,0.138944513
Gm34294,2,complement(169465976..169470238),0,0,0,0,0
Tshz2,2,169474933..169913736,5.70582106,5.773108004,4.398914578,8.367863099,9.595989141
AY702102,2,complement(169803935..169805107),0,0,0,0,0
Zfp217,2,complement(169950563..169990023),17.08797666,17.76369402,16.2006479,20.38656708,17.59023956
Gm17619,2,complement(170034370..170036009),0,0,0.078108922,0,0.017232509
Bcas1,2,complement(170188911..170269765),0.041097704,0.061496043,0.040720095,0.097628903,0.104810171
Bcas1os2,2,170198281..170222355,0.022024962,0,0.021822595,0,0
Bcas1os1,2,170247101..170249095,0,0,0,0,0
Cyp24a1,2,complement(170324628..170339065),0.014526576,0.048907492,0,0,0.015877143
Pfdn4,2,170338348..170361043,36.40544451,39.96945387,37.04693755,30.85867548,31.60332649
Gm16796,2,complement(170341277..170353847),0.073365621,0.109779743,0.129229389,0.154917659,0.080186578
Gm14637,2,170417974..170420344,0,0,0,0,0
4930470P17Rik,2,complement(170421338..170443937),0,0,0,0,0
Gm14264,2,complement(170494354..170504385),0,0,0,0,0
Gm40003,2,complement(170512869..170515777),0,0,0,0,0
Dok5,2,170573727..170721689,8.438724726,12.83508159,9.447998611,11.43030328,12.73997016
Gm14266,2,171035189..171113270,0,0,0,0,0
Gm14640,2,171057419..171059867,0,0,0,0,0
1700007M16Rik,2,171075929..171080911,0,0,0,0,0
Gm26489,2,complement(171148088..171148351),0,0,0,0,0
1700028P15Rik,2,complement(171798799..171804744),0,0,7.211E-3,0,0
Gm14272,2,complement(171830115..171831115),0,0,0,0,0
Gm14641,2,complement(171837861..171845915),0,0,0,0,0
Cbln4,2,complement(171878153..171885386),0,0,0,0,0.019477129
Gm14271,2,171888446..171892054,0,0,0,0,0
Gm56446,2,172018702..172018844,0,0,0,0,0
Mc3r,2,172090412..172093034,0,0,0,0,0
Gm14275,2,172130053..172132440,0,0,0,0.142848492,0
Gm14273,2,172166254..172180583,0,0,0.028689503,0,0
Fam210b,2,172187485..172197669,11.94568914,11.83362092,11.47469079,14.35850486,13.02505125
Aurka,2,complement(172198110..172212455),43.01037395,64.05612567,69.00421737,56.34049512,93.38181301
Cstf1,2,172212601..172224368,27.65049201,30.36005154,31.61521019,31.78175116,37.84306083
Cass4,2,172235714..172275677,0.062948497,0.217366632,0.095954031,0.201298671,0.338712377
Gm14455,2,complement(172267724..172282480),1.445888476,0.202831631,0.465596144,0.243295079,0.237047368
Rtf2,2,172282476..172311828,103.2727484,90.07351772,92.52752133,82.87940936,77.88963498
Gcnt7,2,complement(172292233..172300516),0,0.026142744,0.069242504,0.110675408,0.127303216
Fam209,2,172314440..172316251,0,0.083147408,0.073408958,0,0.161955954
Tfap2c,2,172391513..172400542,0,0.023662771,0.041782647,0.083480364,0.015363585
Gm56447,2,complement(172706057..172706134),0,0,0,0,0
Bmp7,2,complement(172709805..172782114),0.045036362,0.01444063,0.050997216,0.229254236,0.070319268
Spo11,2,172819493..172835369,0,0,0,0,0.021623041
Rae1,2,172841910..172857532,50.16560263,55.01460936,53.45635138,48.16102799,50.44766264
Rbm38,2,172862291..172876527,1.405974092,2.427475385,2.741462521,5.42739627,3.526507634
Gm20490,2,complement(172864296..172864749),0,0,0,0,0
Gm14453,2,complement(172867478..172876373),0,0.104949169,0,0,0.1022109
Gm36462,2,complement(172901848..172903949),0,0,0,0.039099205,0
Gm57426,2,172915005..172915858,0,0,0,0,0
Ctcfl,2,complement(172935402..172961318),0.024113123,0.387874774,0.151313273,0.085922236,0.140559846
Ctcflos,2,172952577..172980062,0,0,0,0,0.020926556
Gm57436,2,complement(172988424..172989937),0,0,0,0,0
Pck1,2,172994841..173001066,7.541E-3,0,0,0,0
Zbp1,2,complement(173048405..173060716),1.897716674,2.343512871,2.061774516,3.437633382,1.361412121
Pmepa1,2,complement(173066251..173118326),82.85927929,164.1309052,153.5405136,166.024966,161.1657201
Pmepa1os,2,173118467..173120221,0.367291272,0.494632591,0.072783313,0.261753629,0.281007383
1700039O17Rik,2,173133048..173133396,0,0,0,0,0
Gm14642,2,173236359..173237513,0,0,0,0,0
Cimip1,2,173364379..173370294,0,0,0,0,0
Ankrd60,2,complement(173410454..173420134),0,0,0,0,0
Ppp4r1l-ps,2,complement(173421113..173501448),3.615199742,3.296596178,3.157665252,3.271744994,2.928833712
Rab22a,2,173501553..173549136,31.93947778,35.54618609,33.49834321,41.67871388,40.0349005
Mir6340,2,complement(173542823..173542941),0,0,0,0,0
1700010B08Rik,2,173561208..173563882,0,0,0,0,0.062872779
Vapb,2,173579304..173626132,45.69066359,48.55525399,48.8620684,46.93826449,46.82488522
Gm30143,2,173861051..173863817,0,0,0,0,0
Stx16,2,173918101..173941564,39.1691994,36.8557047,35.64822316,39.11612989,38.67940665
Npepl1,2,173952142..173964863,65.88524259,58.86930771,58.96468026,50.6273544,52.74251223
Gm10714,2,complement(173966831..174025711),0,0,0,0,0.064597289
Gm56449,2,174089721..174089788,0,0,0,0,0
Mir296,2,complement(174108840..174108918),0,0,0,0,0
Mir298,2,complement(174109297..174109378),0,0,0,0,0
Gnasas1,2,complement(174123024..174137229),0.164225504,0.165872346,0.374248145,0.234073744,0.341038403
Gnas,2,174126113..174188537,254.3539573,235.1775909,238.5332188,237.0442583,233.9556302
Gm56457,2,174128401..174128464,0,0,0,0,0
Gm56458,2,174136864..174136985,0,0,0,0,0
Gm56459,2,174137130..174137254,0,0,0,0,0
Nelfcd,2,174257597..174269295,37.63345619,39.48642423,42.83284105,40.43856,39.35802136
Ctsz,2,complement(174269286..174280832),404.5475046,352.2690244,356.062636,351.6689981,331.6830964
Tubb1,2,174292488..174299675,0,0,0,0,0
Atp5f1e,2,complement(174302865..174305898),203.1624402,172.1772107,154.6229267,121.7128539,135.9472204
Prelid3b,2,complement(174306860..174314874),73.19285691,85.86963608,88.30541144,83.93078523,102.5156373
Gm46781,2,complement(174444605..174455931),0,0,0,0,0
Zfp831,2,174485327..174552625,0,0,0,0,8.645E-3
Edn3,2,174602412..174625835,0,0.014110598,0,0.074671592,0
Gm14617,2,complement(174677757..174682967),0,0,0,0,0
Gm14618,2,complement(174684098..174695150),0,0,0,0,0
Gm14616,2,174698082..174708324,0,0,0,0,0
Gm14444,2,174852002..174861041,0.045630539,0,0,0,0
Gm14393,2,complement(174903342..174909574),0.800279468,0.650360034,0.710899556,0.852212457,0.452422315
Gm14399,2,complement(174971286..174983829),4.609777461,6.120456517,5.41063885,7.682318256,5.790236296
Gm14443,2,complement(175008048..175017664),0.218182657,0.298605118,0.210905341,0.322357217,0.145407049
Gm14391,2,complement(175032858..175048710),4.142061351,3.205310249,5.24054744,7.024358198,5.867600855
Zfp1009,2,175116856..175132453,5.500924278,4.84817834,5.34768231,7.457161663,6.218702874
Gm4631,2,complement(175163748..175179990),13.87436524,9.59810459,16.29023487,22.40988455,17.28292985
Zfp968,2,175214229..175230029,8.719557591,6.835606328,9.435703391,7.349982251,3.963610856
Gm4724,2,complement(175264093..175277600),11.67559066,8.933842919,9.688950081,10.10906909,9.613787915
Zfp965,2,175311778..175323964,6.150146229,6.215563775,6.082618888,6.248162331,5.664418198
Gm11007,2,175432166..175445653,31.07505316,12.76197698,23.38920497,19.89185595,17.47648382
Zfp969,2,complement(175479717..175495472),5.429461585,1.71230373,3.28381017,8.153174919,11.06597757
Gm2007,2,175529708..175543212,15.72500434,16.78686656,16.19847463,16.10307499,13.33165186
Gm14288,2,complement(175580129..175592886),4.102541933,5.70935448,3.965401595,5.454026131,4.326271013
Gm6710,2,175661012..175673041,6.126076757,10.5782356,6.970948783,7.68703449,6.835294542
Zfp966,2,complement(175710674..175722893),0,9.712E-3,8.574E-3,0,0
Gm2026,2,175757124..175772096,6.925305305,6.513177181,11.6017032,17.65232757,13.48518826
Gm11008,2,175839581..175842499,0.166284923,0,0.329514165,0.395015123,0.590670549
Gm2004,2,complement(175883080..175895248),4.076671396,2.481387249,5.408439844,3.601962056,8.936549697
2210418O10Rik,2,175968362..175982121,6.431479207,8.920812717,4.78417145,14.8022032,10.72005634
Gm11009,2,complement(176059431..176061287),0.124015854,0,0,0.073650901,0
Zfp968-ps,2,176115387..176128006,1.776366307,1.346624852,0.955785967,0.363295301,0.822895402
Gm14434,2,complement(176165071..176178576),4.79115179,5.272277018,4.996493124,2.003947036,5.032836734
Zfp967,2,176212793..176225578,1.985800849,1.269439443,1.295099579,1.413209484,1.630108194
Gm14308,2,complement(176305157..176328137),0.82333265,1.176776846,2.131770557,1.918950007,1.010242224
Zfp973,2,176362315..176410878,7.387801593,8.922984482,7.215891902,10.33950992,9.159628522
Gm14305,2,176400121..176413606,21.84425175,24.02727274,22.05346039,26.64610066,23.72819921
Gm14295,2,176490405..176503016,8.49691442,7.141483002,9.573801887,11.6858734,11.87504035
Gm14408,2,176522831..176542373,0.108401225,0.056771693,0.143206966,0.120171594,0.118479516
Gm14296,2,complement(176584302..176619602),3.615307162,1.34360988,3.558727938,3.074354278,2.525479121
Gm14419,2,176692716..176704884,2.522471094,0.070993138,3.220094039,8.969531093,3.076766903
Gm14401,2,176766113..176779140,0.195149476,0,0.135349497,0.208612704,0.29861011
Gm14410,2,complement(176875246..176898253),33.10867034,15.61081208,38.92025451,43.32720813,39.23142045
Zfp1010,2,complement(176956447..176964099),0.108099104,0.145577485,0.192790583,0.282472144,0.283558334
Gm14412,2,complement(177006313..177016100),0.228970448,0.275317318,0.35650473,0.738186073,0.536267817
Gm14418,2,complement(177076115..177090113),6.56912665,3.918569387,5.775799443,8.687111866,6.215009538
Zfp970,2,177156526..177169922,9.988158093,4.702805137,8.115272418,11.70805184,11.43724447
Gm14403,2,177190008..177201264,21.09910638,3.893237167,16.2846794,25.89390741,19.6420276
Gm14406,2,complement(177260997..177270035),0.01521018,0,0.030140855,0.036132266,0.016624302
Gm14322,2,177401081..177412265,6.928273264,5.646332266,5.12803134,7.347470296,5.408863918
Gm14325,2,complement(177473584..177482129),35.2177782,27.5100608,35.65517601,36.52802132,33.12309942
Zfp1003,2,177538889..177551310,5.759493298,4.068006355,4.349766614,4.700149281,6.559090002
Zfp972,2,complement(177544873..177567462),0.791828787,0.67413495,1.731428176,1.362113923,0.686388829
Gm14326,2,complement(177577786..177599090),12.50868607,15.14270252,15.62418516,16.28412938,15.33001069
Zfp971,2,177665077..177675815,7.79938308,10.05161067,10.59426444,10.89611005,9.802525685
Zfp931,2,complement(177709488..177720269),9.481386951,9.66860771,10.12976564,12.0899284,8.691060886
Phactr3,2,177760768..177980285,0.020178949,9.058E-3,7.997E-3,0.019174294,0
Sycp2,2,complement(177987086..178049478),0.021666923,0.029178929,0.025761414,0.036029325,9.473E-3
Ppp1r3d,2,complement(178052999..178056265),4.139385006,4.227970609,4.258191423,4.070548022,4.04845269
Fam217b,2,178056317..178066221,5.365433445,5.881343165,5.88933388,9.956781177,8.839796824
Cdh26,2,178072324..178129159,0.051508577,0.019268556,0.136094164,0.020393377,0.018765813
Gm54095,2,178136148..178137860,0,0,0,0,0
4930591A17Rik,2,179056724..179058676,0,0,0,0,0
Cdh4,2,179084224..179541166,7.126E-3,7.997E-3,0.049424854,0.033856884,0.089570101
Taf4,2,complement(179553945..179618439),9.641232959,12.55937907,12.40790899,12.52822391,13.07567394
4921531C22Rik,2,179617786..179620806,3.221985445,3.341755288,2.546990333,3.702622638,2.313791787
Lsm14b,2,179666780..179677258,59.51114312,62.63248125,67.60170517,75.14561729,74.54263588
Psma7,2,complement(179678167..179684226),147.5828239,143.5898063,153.3596315,125.3298992,121.73255
Ss18l1,2,179684302..179711994,5.251241887,4.08917535,4.058570502,5.636150908,4.437995885
Mtg2,2,179712381..179727695,6.072055116,5.551015429,6.365095892,5.63758094,5.216157798
Hrh3,2,complement(179741258..179746281),0.065752843,0.036895671,0.0651487,0.292871194,0.161698554
Gm17180,2,179741706..179743295,0,0,0,0,0
Osbpl2,2,179761099..179804473,32.87898134,34.83322337,33.40905316,35.93507862,34.89634421
Adrm1,2,179813278..179818079,57.27245246,59.57994015,61.87937033,57.09052009,65.55838572
Lama5,2,complement(179818166..179867652),5.562908207,14.06329468,6.672647365,4.323148807,11.45541142
Mir7005,2,complement(179821548..179821616),0,0,0,0,0
Rps21,2,179899170..179900238,1412.926175,1325.748874,1343.454166,831.6621584,848.4674483
Mir3091,2,179899329..179899404,0,0,0,0,0
Cables2,2,complement(179900333..179915289),9.691567871,10.21358376,9.942482426,9.720813485,10.12538266
Gm57417,2,complement(179918023..179918670),0,0,0,0,0
Rbbp8nl,2,complement(179919439..179931672),0,0,0,0,0
Gata5,2,complement(179966926..179976492),0,0,0,9.372E-3,8.624E-3
Gata5os,2,179974650..179982525,0,0,0,0,0
B230312C02Rik,2,complement(180012284..180027678),0.030366771,0,0,0.090171538,0.099570102
Mir1a-1,2,180030841..180030917,0,0,0,0,0
Mir133a-2,2,180040172..180040275,0,0,0,0,0
Gm57472,2,complement(180096982..180097938),0,0.030322304,0,0.064184798,0
Slco4a1,2,180098038..180116660,0.743552442,5.036958734,2.332948612,2.348710207,2.332044245
Ntsr1,2,180141769..180186773,0,0,0,0,0
Mrgbp,2,180223097..180228097,16.47950598,15.28465126,14.26328289,14.10542107,14.71623723
Ogfr,2,180231038..180237629,114.6240325,105.2424779,118.9728452,94.18477256,91.3782485
Col9a3,2,180239583..180263982,26.03179038,7.395824894,7.739777163,10.84061748,2.955958871
Tcfl5,2,complement(180263749..180284501),2.646167721,2.630541317,2.937448088,1.532711081,3.811617519
Dido1,2,complement(180299757..180351792),16.98300524,19.91188279,18.81578005,23.15375787,24.11991754
Gm22502,2,180339856..180339962,0,0,0,0,0
Gid8,2,180351910..180360526,59.76353703,58.99082495,56.93734626,57.76030086,57.79576343
Gm30455,2,complement(180361948..180368558),19.18644133,16.95164308,15.43047893,21.04614017,18.45004236
Slc17a9,2,180367056..180384073,1.349428135,1.695765399,1.361047959,0.959763307,1.492550644
Gm14343,2,complement(180408007..180417196),0,0,0,0,0
Bhlhe23,2,complement(180416174..180418693),0,0,0.010166558,0,0
Gm14340,2,complement(180460136..180466423),0,0,0.013392434,0,0.014773295
Gm14342,2,complement(180471283..180531453),0,0,0,0,0
Gm14344,2,180478274..180490707,0,0,0,0,0
Gm55477,2,180479631..180479748,0,0,0,0,0
Gm14339,2,180489445..180490839,0,0,0,0,0
2810461L16Rik,2,180532433..180532764,0,0,0,0,0
Gm57443,2,complement(180534147..180534750),0.214050543,0.096087567,0.042416765,0.101696774,0.046790255
Mir124a-3,2,180535833..180535900,0,0,0,0,0
Gm27032,2,180535898..180537013,0.046339257,0,0.045913488,0,0
Ythdf1,2,complement(180546170..180562742),57.38356807,67.65428253,68.65406751,75.44735249,77.14759169
Birc7,2,180570816..180575803,0,0,0,0,0
Nkain4,2,complement(180576565..180596492),0.083477984,0.187366879,0.082710981,0.099152303,0.182478218
Gm14341,2,180596257..180608605,0.387665751,0,0.192051921,0.046045616,0.084741571
Arfgap1,2,180609018..180624319,69.57913305,75.29548532,72.90189305,68.9784947,68.25999869
9230112E08Rik,2,180625717..180629068,7.50571549,7.964489769,8.055844724,7.971303842,8.33000543
Col20a1,2,180628328..180660156,3.504967325,1.393923765,2.884834991,1.546969718,1.242134764
Chrna4,2,complement(180660173..180685339),0.010297613,0,0,6.116E-3,0.022510007
Kcnq2,2,complement(180717372..180777093),0,1.783E-3,0,0,0
Eef1a2,2,complement(180789446..180798807),0.595561741,2.074735295,1.18017933,2.122163781,1.925674944
Gm24892,2,180825305..180825408,0,0,0,0,0
Ppdpf,2,180829040..180830564,52.1404051,50.02206557,58.14297165,42.91923581,38.43623315
Ptk6,2,complement(180835514..180844582),0,0,0,0,0.030643875
Srms,2,complement(180847355..180854978),0.02018525,0.022652963,0,0,0.011030958
Fndc11,2,180861806..180864647,0.140243013,0.157388178,0.104215836,0.249863803,0.038320426
Helz2,2,complement(180869408..180883820),8.062886073,10.63179054,9.555453471,12.14484772,10.6902238
Gmeb2,2,complement(180893242..180929828),16.0960172,15.68438826,16.40525377,16.85858499,18.01177167
Stmn3,2,complement(180948252..180956293),0,0.153266437,0.045105152,0,0
Rtel1,2,180961532..180998409,14.73819518,18.81637401,18.69589458,18.94459036,24.98922109
Arfrp1,2,complement(180999483..181007197),23.85216729,21.0853935,21.88351621,21.85416598,21.81093074
Zgpat,2,181006721..181025421,17.392992,16.1190653,14.8780274,14.91387535,14.63316968
Lime1,2,181021871..181025421,6.071528783,6.184052369,5.604315127,4.039003919,4.685686604
Slc2a4rg-ps,2,181026043..181029390,3.453833436,3.222165713,2.63560215,2.798421557,2.971960516
Zbtb46,2,complement(181029555..181101219),0.556169126,0.961824352,0.966611676,1.111827358,1.052989719
Gm22708,2,complement(181067728..181067830),0,0,0,0,0
Abhd16b,2,181134999..181136773,0.058269984,0.06539368,0.144336486,0.224936077,0.111453069
Tpd52l2,2,181138935..181159759,56.79057358,55.32260012,56.87558668,52.04837642,51.53066562
Gm25184,2,181154343..181154505,0.634535106,0,0,0,1.040293766
Dnajc5,2,181162278..181196926,41.60672153,51.4469115,50.71254034,62.76324733,61.25384748
Uckl1,2,complement(181210942..181226685),16.72429745,13.84159155,13.95829547,12.24781553,10.62317699
Uckl1os,2,181220273..181226963,0.440866035,0.483257218,0.487607796,0.353156364,0.806825776
Zfp512b,2,complement(181223896..181234596),23.16146314,23.11248862,20.14214605,27.58706444,24.59688809
Mir7006,2,complement(181229693..181229761),0,0,0,0,0
Prpf6,2,181233661..181297453,75.72257328,73.0311327,73.70567539,74.8272163,69.24351479
Samd10,2,complement(181237011..181241005),1.51045535,1.932192234,1.517508298,1.605878475,1.015929587
Gm29797,2,181298827..181301260,0.102744261,0.076870054,0,0,0.074864408
Gm25879,2,181304099..181304205,0,0,0,0,0
Sox18,2,complement(181311629..181313433),1.771704271,1.361359164,1.613093878,1.289163554,1.081605843
Tcea2,2,181322103..181329864,6.540827298,5.204861682,5.173213963,4.793137464,3.354985867
Rgs19,2,complement(181330212..181335770),49.29121345,54.79671448,56.51275051,48.64407536,55.53411561
Lkaaear1,2,complement(181338586..181340235),0,0,0,0,0
Oprl1,2,181356809..181362778,0.124015854,0.030928266,0.054611727,0.114568069,0.090363914
